-108,89822387695312
-2,2979397220414626
27,591849286499386
-89,41839142995207
-22,200849154028088
19,36103250011633
-119,51052133581372
-70,36707653791225
55,45046810237946
-79,44230989153084
-117,38760964654959
38,11040239914128
-32,22145487387395
-112,46528731665805
-8,637312455177678
13,029218153771115
-6,7251205188751655
91,19252543785795
-31,78163432820352
-224,624995779665
-77,71685260365251
35,346762423338284
-175,40314278544895
-170,1352456445195
31,8230098948854
69,67540485865668
30,926698643487654
80,67125135050748
188,3608451687636
653,0658472653464
851,4729054377178
-783,1644991560478
-1244,3870713362235
-697,4641587300482
115,56455542196113
640,3865593431267
279,4680624848399
-10,486714198337708
413,8066435613258
808,277891291134
-141,2479028162689
-927,0497882102277
68,92475288461446
84,72065814598206
-1530,8309624995834
-1482,8296227717335
-173,0373403906569
-346,19643686978344
-986,7770346940434
-365,3550380095376
104,50756784671916
-1060,4812110382359
-422,3457287149189
75,4181371332121
-295,9309219177884
-127,48996990202932
56,849054788143306
-796,698021064414
-822,582458562149
-90,30396932578743
-759,6651678357459
-1419,2759570757294
-118,79097030167276
97,4098270203549
-1244,9494581894305
-742,3253468850694
592,5623852589637
-295,66263748885854
-852,4871889725965
622,1335404433039
1342,3660452452682
222,27364613964812
211,38979385684465
672,1140907911172
374,3957148824036
53,58692448305377
204,4050815504078
41,68818498373096
35,17601780410229
297,81835711700245
82,97849109209801
-13,373180059522454
125,42803780629234
-144,3722567472759
-190,9249613586996
397,7094117191249
456,79240525693046
104,15666548303832
126,00433901141963
62,23995346797969
-202,5317552936338
79,60236070195221
375,58498709433064
54,990777073012794
17,308785634435612
305,72093492848006
95,74784388209832
-100,57259022323231
178,8471759004712
45,78721358098696
-144,45629627326673
349,3866878029979
447,4208139013918
-45,89314246462368
217,70942305248036
460,53948555780073
138,04368670645022
75,8176327898233
305,48606895128404
117,44242957654671
-26,517257096650745
324,9661663127945
274,49423964314263
25,433331692145426
299,0430306462779
373,37546462133287
64,94936299591635
122,43858195808917
353,2560676719965
121,60411462298781
62,40129826624789
359,45187961935403
233,0199475157687
47,656714536581674
234,20880162058197
201,29166202043794
-28,8801764837482
66,07369331593127
186,86414936985307
25,129944319995772
111,71446134402763
175,78524199988055
0,0662435082013606
109,81474829557602
311,21269554393143
116,04370216447352
16,941195808245254
140,50286647360568
56,4227071304977
-17,595144952821798
146,99597944386016
128,87849639979362
-26,019045973470632
71,6762884912614
151,00190518384716
2,1394392848667154
73,18321972533082
212,82265889868734
9,190333190657228
-35,04850636978435
175,11611446911004
135,93911332490777
-78,85395305480145
12,927680655964295
79,3896839657164
-46,06554097449931
-27,11890588184133
46,315605549213
-0,005564575260486038
45,34291983802625
107,41355354695315
-0,5718500578816439
-42,89140497746409
36,804982495414684
14,026767508869758
-26,596686010242784
44,38246215918133
3,557686768524207
-35,31507599662305
43,43333870087595
53,876188712729736
-27,72475363416251
1,8168769003839387
46,09239893697406
-10,121592726789675
-17,41540156173074
30,937913891457594
0,6168847338459429
-54,22118863292904
-34,36656446545375
-11,361678442454465
-14,434730220384871
-4,562175305911943
-4,063069469065519
12,62923284644169
42,58260356330965
15,921545522558883
-2,331996374937858
51,194079584148966
43,8131077461919
3,710420260962789
40,418996011080075
65,90804540962387
7,445238112241258
-13,042391701792916
27,766778037688454
17,960904975644716
-13,84451832898424
-4,885170891301701
8,254146190796801
-9,882312579244555
-10,026022859729835
3,6491860693568716
-1,5359430243002894
8,127852501188372
13,811092450211294
6,153793539378041
17,310489734904866
24,645338533401162
4,186446268956411
-6,704477852077403
11,503595372012871
6,497484507891455
-1,1212276255114833
2,996817820488735
16,224706844188546
17,25907129159123
12,595020593183436
7,813928431651127
5,986654627645449
3,47213332010869
1,2222629211767675
14,07357043467535
16,06475947743428
3,351869701311723
13,561410326375652
20,485392044147968
2,3083828228531855
11,84322735069416
22,956764099479066
4,921220791388694
4,996129137855361
31,201698772661523
19,508430636785484
7,382435986429947
34,79249371958197
33,214304901109315
9,130063842062459
34,959489585886686
42,91610980645422
7,705699493994905
27,087342230260298
61,388016912461225
21,00033940647783
12,165972490752917
61,13465215842041
39,966779774273306
6,538761029517246
63,62301731430568
69,35049475761011
7,578078432069388
39,90980307478578
66,00117633421027
15,118213998318929
37,55716531190311
77,92296237010123
29,756501064214557
23,68269452041897
87,22921456196809
52,51809509315325
10,883420115320419
57,089488759455804
54,88665306260701
6,887334308704762
50,47728847556616
70,93138772766311
10,635680880947579
38,23181929915915
94,01939266306823
32,306525304322086
10,633047499704873
81,0812491388734
46,06185234719991
7,703814821196392
79,70638124343269
76,56373488696201
-2,6093515470390862
54,48481363981148
65,83419275198122
-2,1892013068092115
31,930539364979907
82,09144757896985
6,80335483096284
-3,014819326941833
78,40648870316365
27,102144894538966
-7,718795771566331
59,990783133626266
46,10135585799407
-27,783424507250405
24,084891605567755
65,42687369024125
-24,493333999577494
-14,499645924550308
56,23756893071553
-1,1063944696155463
-28,349948474774678
30,698411679716454
12,331463857525195
-29,478207559338216
18,229702068377964
26,777159912859048
-40,489422551420176
-4,189801506856632
27,3097316396183
-39,07774628990481
-13,455870746384143
25,605960428158323
-27,176297456739277
-30,415468145200208
14,197627646745111
-4,763583620836318
-33,19642098802778
4,424227478931456
3,239016307993718
-41,06929974656827
-17,856371520596163
7,082362831637194
-29,908810572912948
-26,219074684976313
14,04150775937262
-21,46548630965777
-26,847750662063348
6,448819038551349
-10,426537303252736
-4,925785623841779
9,433735077270573
-7,019202020171791
-15,710538724669732
2,880274388334808
-4,239649650148614
-19,371269653892178
-9,056806715597478
2,9830566932596785
-15,28447718470324
-7,968577069294959
5,091131463123364
-18,28846084738548
-11,682755479859447
10,839773192724978
-16,13829297903001
-21,152278250375666
11,313329212580882
-1,456737042294796
-13,68494113698003
17,70330753185091
7,208538259414486
-8,281143404400538
6,115021359834825
7,296654841561811
-0,3479735231157923
9,607180535355406
14,435631701258353
-4,436480495769694
-4,156042657474625
17,094738462999413
2,252561940536564
-19,065229673644197
8,449326501963563
8,641581575305135
-9,015817583350572
8,130488128643801
6,086258971620441
-12,533274998851038
0,4552930610630739
12,775651474617213
2,453792553001593
8,813674919498384
12,958056766705965
-10,924026865711362
1,6684976027409704
14,326355196407158
1,2297698414590976
1,9061226411377525
6,3060587782769915
-0,5012458788397722
3,5024665515461892
3,220224178328671
8,942277937576787
1,2846093624236996
1,5204502952465369
12,14914398377399
-7,775735905548117
-3,4822120213598104
7,7850576435239365
-6,031794162654192
-7,76249811775177
2,1828305206698193
-2,7921581578406016
-6,569700538804784
-4,153423305206889
-7,8076496683515435
2,0100515452864585
-5,299429445992814
-11,767538989823503
-0,4168463121503443
3,5088489356857497
-7,223396251386172
-2,575221569093946
16,97202289462832
5,063900726013762
-10,824408573288046
-2,316597213865533
1,6649169124135241
-2,6738868379471863
-9,365066996115713
-10,39646609522437
-6,340877373412503
-3,5864339650992285
0,4980499541446062
-10,228283954655218
-4,004326638024223
11,056218529652071
-6,067747699483118
-11,903394342315092
10,858254439289858
-0,11282404518624178
-9,936748559260476
11,760149776573394
5,562837619318271
-5,293240122526004
7,1398146690498505
7,314100755493161
-8,960705047365792
0,8157488448198382
13,601910908774917
-7,000726708237854
-1,092499136984685
16,468361888989268
-9,323881435878244
-18,22929796277252
11,117955539827772
-5,282017615162135
-23,230080583692278
0,7837519972324039
7,131139895144104
-24,4184055359852
-19,703063701373452
3,1546864824469
-17,61515875257209
-16,0961648679737
6,404315532425306
-13,689201507369736
-17,749498196420355
11,90149628751542
-9,463968802263079
-36,53032707624514
3,627806917995567
6,608647051648264
-34,08940419975094
-10,033815411808106
5,0607257305000415
-30,021559407893445
-16,896343993246113
10,493708900259392
-16,357356093760426
-25,768609607505617
4,0076861223933395
-7,779009815068452
-32,53062468194942
-8,680278938416478
4,956324944561418
-35,89815201698265
-10,130920052972991
15,960464905250687
-24,032720844486775
-22,65263869113773
13,615235508163659
-4,855825829099814
-20,971131440303388
5,768295198486883
-1,6582661161762164
-21,226454081364707
1,4335312685163224
-4,4878914245454276
-24,485704436906786
4,538815527799121
9,573252663990257
-17,564968362777705
-5,574412647502238
9,385482518172148
-5,437975826773727
-12,358728857270476
11,869577909804615
2,8665596741666635
-10,570872012555602
15,811142531562627
9,790954076610348
-18,790913687260492
8,650436887750685
23,782107661238847
-8,861793056634745
-1,214794369798223
14,91050158932453
-12,08053447460107
-14,092232122434805
17,848332193712125
-4,04348364300678
-18,465243759416722
12,079379282801005
5,317686907161159
-6,277994606943268
11,21706778620348
13,121922490809425
-1,3580859375227683
8,69381079147038
14,277894326365818
-3,9856021705393925
0,7031280590299271
15,460793861764735
-4,089790400755353
-6,643109487368641
20,935343303351445
11,849015971481876
-7,611869454301314
15,09445168813571
21,066354621707298
1,0026132423238157
4,5884201234324
15,849916439186085
-0,23242600887064668
2,7205964605930446
14,940381611203236
-0,2102400508993174
6,109592252025375
30,3302336066728
10,285169307833193
1,900458021608543
23,733123990974963
9,187612687065984
-7,103896759341327
8,76071095479623
11,43896145088805
-0,7359731030882628
7,144929070748457
12,075970206202097
0,925864261223601
-3,6621352176430326
9,525096106522307
2,061737381635185
-2,840676273132119
12,4378617947764
13,467484443172822
1,7149137053062091
11,827601704068087
16,21064668212068
0,46008037644808686
6,792451412779446
16,237606060484957
3,5581102987013464
8,23606399039953
18,414537920448865
4,073999251840153
6,993096300149851
15,243423367728493
1,5144837920947656
1,726268712622356
16,22065951907387
8,352707111077951
-2,924069145155778
11,986893822893062
11,65878693948718
7,685287413737949
1,305264200215937
3,650186111267428
9,43237285059751
10,143505439925098
2,509311745773973
6,155975150668958
13,390972121149268
12,715323878903716
7,641446091354416
-1,0363065976315338
13,322488831011807
10,467002241324622
-5,110215885667954
0,5029859845514673
1,4854920726154364
2,099285233552755
13,583587621959929
2,7444282904668245
-4,702464183932105
17,041259474305694
14,004323456317788
-6,728942825434566
3,3764763987875615
21,35145603621164
6,115360724538103
-1,364027652333825
12,350979624000498
12,184104758896346
1,9490516268838407
12,348747144416118
10,45442026567697
8,221319291330266
12,87511732427476
11,215993731532464
10,723913923744337
9,262316072976642
13,482673056193557
5,988678989796526
9,587487585809287
25,54103932410479
16,19009849309913
-2,4473378366857927
12,475225192209106
15,88841858111951
-1,0734850638999718
13,29446753043545
22,748918428349636
-0,19987615421799454
5,3747950520639165
18,80798598884536
4,622579680372867
0,012624035838962655
9,149336349181901
11,95278702913864
5,465979763460869
10,952571192069112
13,801317355716973
3,568807142368734
1,875533309037607
10,106594464619233
-0,4876366659459874
-5,640451500049064
1,6346026535718208
12,033813468822583
1,746295331806115
-1,4078132556524348
0,07628808341325155
-6,409135841571066
12,67899343321226
13,613143437933662
7,042646728628826
4,731687960376401
3,1277227656986453
13,002038113455317
26,985743056625033
25,221988003152063
6,295824676802409
3,2595864314608027
15,429903982081834
7,855069747094584
5,335313502800162
15,209834207411133
12,827533189609696
8,293803376234472
7,574124318226843
12,684195186794383
13,056466528326567
9,983165666250239
17,587136640961234
12,57104177608472
-7,59855697611686
4,108705852813905
12,622493246323398
-2,102829255694121
2,1055526907254354
10,121664207857346
1,6671140611256816
-5,75770618820564
3,7218369026463964
1,3649230722831995
-5,835200801534743
5,043917389297929
1,0389002294958214
-7,83108416308952
-1,8248682071335018
6,385874690554072
2,271276006939107
-3,930641157925526
6,2715740198750165
9,181872923840974
0,3699208619277763
-0,7046909771373622
12,825206880061348
4,839399977595878
0,29658237006159116
10,293791134614597
-0,2971666182172932
4,2397998803446555
14,897574969947282
2,1333421119924454
0,35156417520404304
5,404161116093636
-2,7270799956824767
6,535503891207612
8,497741883707269
6,186346124842291
3,4365966098259273
5,654168716086549
7,2034472214704675
3,849067652120407
9,590946927475153
6,671435924558844
6,268175911438069
8,137090429851998
2,0752520308813653
-8,653636611023815
-4,50935505246604
10,326604877279712
10,782137989583049
-2,5870796743720836
11,366016316590088
18,256417336707994
-7,947781263790906
9,893148142935496
15,723171089731975
-1,1789616737273474
6,789365280292621
10,656784584430754
2,2230570964408436
9,106847091736977
25,55705454339566
14,724475735695055
4,473161847757848
12,639475928925275
10,202297783231456
5,181605439676175
13,576788120759863
14,212260897325278
-0,7564203376871006
3,541316327214128
14,774329939685819
2,8039024521852873
