-3,12452840509455
-3,116767717347981
-2,9533688592855456
-2,7379802669390796
-3,0086726739324017
3,02733762010671
-2,9560778493515594
3,0371351819936314
3,1412233292518628
2,972889120467573
2,8167244047893814
-1,9131391856365931
-2,3234701482664972
-2,904250312772456
-3,014222259025622
2,726993001445925
2,269169355673564
1,9999223777184136
1,781755565271527
0,7077956022107595
-0,8970769932994517
-3,0996566396509353
1,6930002857144335
0,9189537480693395
0,39791808426207476
-0,38134840435625855
-0,7749804189699737
-1,2318328961900873
-2,0150586541261584
-2,400803757750058
-3,036519284643404
2,8860678058768876
2,5238059841481477
2,031050144728321
-2,211658005087674
1,7746956380387024
-0,43996928535000523
-2,434329499529517
-2,892914790285725
-3,0242296869628174
2,800745965683587
2,4955135325024074
2,3825847657800323
2,227609837821011
1,8800127343346504
1,8182748736172154
1,6599182327770283
1,0834128845946827
0,5488506776755815
0,2700849320774612
0,20965600118447197
0,5331234738725941
0,909442450016188
0,9922435702158869
0,994473187027229
0,564876476379151
1,8736636548217518
0,8972406229639164
0,18678202122154414
1,3229973282465142
1,647032059437423
0,9206594489219739
0,33478497075698777
1,0122231106565007
1,0887919395836636
0,8820373147429686
1,300489436297523
1,2291396398114975
0,7320407802568184
0,45235091885184264
0,5905971199625579
0,4437270774388847
0,03641131068106732
0,3776011951167172
0,6116773704613809
0,2584609354749663
0,18027780716404285
0,48825122447660063
0,17141710146009367
-0,3164064787120366
-0,1694003741564623
0,038711122868313595
-0,18393501649045782
-0,47081660003691644
-0,48555058919016414
-0,8081577047919615
-0,22892605675349478
-0,2902880101059135
-0,6637338305708245
-0,23873658223492306
0,11819568649830113
-0,43918704992115754
-0,8823855418979072
-0,16966165882787976
-0,5088668751913404
-0,893956975100972
-0,5940500878118532
-0,38483455613973944
-0,6049052215634958
-0,8031784872237883
-0,7070288800858245
-0,7747676459540588
-1,1038938778663403
-1,3525869112334419
-1,5507346897861516
-1,5128705583084974
-0,8530147813532947
-0,6244140557520508
-1,1479449727504922
-1,4982970814626486
-1,3589585460738303
-1,7164880818008112
-1,2248907050501063
-1,0843171704555046
-0,8413998182447741
-0,926734387104733
-1,149264055235287
-1,2173800213474482
-1,279182938572954
-1,8125810582357091
-2,438011223030808
3,10520624172792
2,0419543293293696
0,789761130048946
0,162773581792881
0,06546633124887777
0,09327384837102809
-0,361302038853345
-0,17308652818790063
-0,6871993322619779
-1,0224693180628097
-1,1611845541351307
-1,3228112867354092
-1,6269015598026395
-1,2373152236967528
-1,9358075774595136
-0,1304059069122862
-0,7098827966521511
-0,308950546753161
-0,08736445027112026
-0,7637573279734253
-1,361254280775711
0,14464797580408412
-0,02123894826376191
-0,02984822288942848
0,1178610332836162
-0,1752142138646034
-0,8074048694964158
